CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat,type
41168997,BEANOCCHIOS CAFE,American,"york avenue 1431 , NY, US",-73.9522677,40.7694038,cafe
41549891,MIA,Spanish,"st nicholas avenue 1506 , NY, US",-73.931464,40.8518873,other
40602878,STARBUCKS,Caf̩/Coffee/Tea,"union square east 10 , NY, US",-73.9895321,40.7347942,other
50014723,ZHENG FUZHOU CUISINE INC.,Chinese,"eldridge st 13B , NY, US",-73.9939002,40.7148867,other
50044403,HONG KONG DIM SUN,Chinese,"60th st 777 , NY, US",-73.9588566,40.7591836,other
40971800,ANTHONY'S,Italian,"union turnpyke 22202 , NY, US",-73.7483769,40.7352055,other
40513164,MCGEES PUB,American,"west   55 street 240 , NY, US",-73.9830476,40.764892,other
41353366,VESTA TRATTORIA & WINE BAR,Italian,"30 avenue 2102 , NY, US",-73.927766,40.769622,bar
50002062,K & L RESTAURANT AND CATERING SERVICE,Caribbean,"3rd avenue 3204 , NY, US",-73.9347313,40.80525,other
40387162,DA UMBERTO RESTAURANT,Italian,"west   17 street 107 , NY, US",-73.995827,40.739672,other
50017252,K & D INTERNET CAFE,Caf̩/Coffee/Tea,"union st 3819 , NY, US",-73.8265822,40.7611869,cafe
50041713,GALLITOS MEXICAN URBAN KITCHEN,Mexican,"fulton st 852 , NY, US",-73.967287,40.6833744,other
40674838,HI LIFE BAR & GRILL,American,"amsterdam avenue 477 , NY, US",-73.97623,40.7855119,bar
50002635,STARBUCKS,Caf̩/Coffee/Tea,"w 57th st 250 , NY, US",-73.9825185,40.766288,other
41705788,SMOKEY ISLAND GRILLE,Caribbean,"fulton street 1274 , NY, US",-73.9498911,40.6802035,other
41031832,BRANDY LIBRARY LOUNGE,French,"north moore street 25 , NY, US",-74.0071326,40.7199979,other
50041314,YUMMY ASIAN FOOD,Chinese,"e 3rd st 226 , NY, US",-73.9821623,40.7221299,other
50006190,CHECKERS,Sandwiches,"liberty ave 1146 , NY, US",-73.8668327,40.6785832,other
50015617,CHEF HONG,Chinese,"amboy rd 7226 , NY, US",-74.2390595,40.5121513,other
41246771,WOODSIDE KITCHEN,Chinese,"woodside avenue 7610 , NY, US",-73.8884427,40.7432428,other
41581656,XI'AN FAMOUS FOODS,Chinese,"bayard street 67 , NY, US",-73.9982778,40.7153515,other
50016604,PAPA JOHN'S,Pizza,"w 231st st 161 , NY, US",-73.9030551,40.878481,other
41696216,TASTE OF CHINA,Chinese,"broadway 4501 , NY, US",-73.932045,40.858597,other
41237648,TUSCANY CAFE,Caf̩/Coffee/Tea,"jfk airport 0 , NY, US",-73.7781391,40.6413111,cafe
50000635,ESTRELLITA POBLANA,Mexican,"w 231 st 240 , NY, US",-73.9063772,40.8795233,other
50008955,AZASU,Japanese,"clinton st 49 , NY, US",-73.9849802,40.7197583,other
41148236,SUSHI FAMILY EXPRESS,Japanese,"union street 3548 , NY, US",-73.8282944,40.7642223,other
40381420,VILLAGE YOKOCHO,Japanese,"stuyvesant street 6 , NY, US",-73.9892798,40.729832,other
41542461,C & L OF EAST OCEAN RESTAURANT,Chinese,"8 ave 5304 , NY, US",-73.9361717,40.8305148,other
50001039,SUBWAY,Sandwiches,"knapp street 2801 , NY, US",-73.9309606,40.5861593,other
50004139,FORTUNE COOKIE,Chinese,"forest ave 1351 , NY, US",-74.1355321,40.6262426,other
41567407,AMC THEATRES,American,"west   42 street 234 , NY, US",-73.9888728,40.7563592,other
50001107,CHINESE MUSICIAN RESTAURANT,Chinese,"greenpoint ave 151 , NY, US",-73.9537413,40.730412,other
40377560,WESTERN BAKERY,Caribbean,"merrick boulevard 22813 , NY, US",-73.7416329,40.6767449,other
41659658,LOTUS CAFE & BAGELS,American,"neptune avenue 4 , NY, US",-73.9547936,40.5829762,cafe
40745126,PINOCCHIO RISTORANTE,Italian,"1 avenue 1748 , NY, US",-73.9469822,40.7796666,other
41139612,BLOSSOM,American,"9 avenue 187 , NY, US",-74.002359,40.7455179,other
50034395,FINE FOOD CUSINE,American,"morris park ave 671 , NY, US",-73.8670589,40.8450441,other
41125700,GILDA'S RESTAURANT,Peruvian,"31 avenue 9115 , NY, US",-73.8770642,40.7603734,other
50010822,HUNAN HOUSE,Chinese,"w 56th st 40 , NY, US",-73.9765335,40.7629269,other
41263878,DUNKIN' DONUTS,Donuts,"brighton beach avenue 711 , NY, US",-73.9602845,40.5781293,bakery
41702710,BENARES,Indian,"murray street 45 , NY, US",-74.0091724,40.7141993,other
41415704,GOOD FRIENDS CHINESE RESTAURANT,Chinese,"nostrand avenue 1376 , NY, US",-73.950076,40.6531291,other
41628815,BELLO AMANECER,"Juice, Smoothies, Fruit Salads","94 street 3757 , NY, US",-73.8727399,40.7491861,bar
41532937,COLOMBIA FAMA BAKERY,Bakery,"roosevelt avenue 6017 , NY, US",-73.9039466,40.7456709,bakery
41712926,BEVERLY'S,American,"essex street 21 , NY, US",-73.9900975,40.7153605,other
50017544,SOJO RESTAURANT LOUNGE,"Bottled beverages, including water, sodas, juices, etc.","w 207th st 586 , NY, US",-73.9210771,40.8669062,bar
50002641,EL RINCONCITO DEL SABOR DOMINICANO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","e 204th street 254 , NY, US",-73.8841595,40.8740013,other
41350310,MAMMA'S FAMOUS PIZZA & BURGERS,Pizza,"broadway 2345 , NY, US",-73.9771291,40.788139,other
40584877,ROOSEVELT GOURMET DELI,Delicatessen,"west   57 street 460 , NY, US",-73.9884602,40.7688906,other
41595453,CONCOURSE MULTIPLEX CINEMAS,American,"east  161 street 214 , NY, US",-73.9211014,40.8251389,other
50048060,ORIGINAL RICKY'S,Caribbean,"fulton st 1501 , NY, US",-73.9412763,40.6801342,other
41643105,BRONX BBQ PIT & GASTROPUB,American,"west  233 street 170 , NY, US",-73.9030847,40.8801461,other
50016358,HAPPY LEMON,Chinese,"roosevelt ave 13335 , NY, US",-73.8331317,40.7588187,other
41350965,MOTHER PUGS SALOON,American,"forest avenue 1371 , NY, US",-74.1352689,40.6256315,other
50052090,VILLA,Middle Eastern,"steinway st 2539 , NY, US",-73.912223,40.7668419,other
41701016,THE TULCINGO AZTECA,Mexican,"10 avenue 3861 , NY, US",-73.9189547,40.8639469,other
41560572,KONDITORI,Caf̩/Coffee/Tea,"allen street 182 , NY, US",-73.9886586,40.7218141,other
50045892,SABORES,Spanish,"morris ave 582 , NY, US",-73.9221304,40.8181083,other
50044862,CHINA DELIGHT,Chinese,"hempstead ave 21882 , NY, US",-73.7353191,40.7130821,other
41337481,PAPA MIKES BRICK OVEN PIZZA,Pizza,"20 avenue 7416 , NY, US",-73.9916687,40.6112132,other
41600159,JUMBO'S HAMBURGERS,Hamburgers,"west  145 street 274 , NY, US",-73.9417609,40.822558,other
41109381,DOMINO'S,Pizza,"adam clayton powell jr boulevard 2554 , NY, US",-73.9380397,40.8235748,other
41593253,CHATIME,Chinese,"main street 4010 , NY, US",-73.8303392,40.7592109,other
41648475,U BO SING,Chinese,"avenue u 151 , NY, US",-73.9788129,40.5965465,other
41716978,52ND SUSHI,Japanese,"roosevelt avenue 5221 , NY, US",-73.911582,40.7446055,other
41041733,BAGELSMITH,American,"bedford avenue 189 , NY, US",-73.9578707,40.7175673,other
50003324,EL NUEVO JOBO RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","broadway 3915 , NY, US",-73.9422235,40.8384324,other
41372877,ZINC,American,"west    3 street 82 , NY, US",-73.9989913,40.7296714,other
50040953,LE BON CHOIX,Chicken,"10th ave 652 , NY, US",-73.9934938,40.7619699,other
41110219,MBJ FOOD SERVICE,American,"thompson avenue 2910 , NY, US",-73.9380442,40.7442821,other
50003373,ASTORIA HELLGATE,American,"ditmars blvd 19-19 , NY, US",-73.9171426,40.7810233,other
50007474,AL NAIMAT RESTAURANT & SWEETS,Pakistani,"74th st 3703 , NY, US",-73.8916373,40.7487977,other
41436774,CHIQUITITA MEXICAN GRILL,Mexican,"5 avenue 8321 , NY, US",-73.9729109,40.7644781,other
41144626,NEW BEIJING RESTAURANT,Chinese,"central avenue 1342 , NY, US",-73.8162242,42.7025278,other
40587400,PELHAM BAKE SHOP,Bakery,"crosby ave 1650 , NY, US",-73.8308642,40.8451905,bakery
41052939,BROTHERS PIZZA RESTAURANT,Pizza,"4 avenue 647 , NY, US",-73.9945925,40.6633315,other
41664450,CAFE DADA,French,"7 avenue 57 , NY, US",-73.999824,40.738339,cafe
40376077,FONTANA FAMOUS PIZZA & GYRO,Greek,"northern boulevard 20002 , NY, US",-73.7828861,40.7575165,other
41646934,BELLA'S PLACE,Mexican,"sutphin blvd 8777 , NY, US",-73.8092419,40.7051606,other
41485450,SUBWAY,Sandwiches,"queens boulevard 4319 , NY, US",-73.9206424,40.7436963,other
41418367,CAFFE ITALIA,Caf̩/Coffee/Tea,"18 avenue 6917 , NY, US",-73.992642,40.616286,other
41255453,NO MALICE PALACE,American,"east    3 street 197 , NY, US",-73.983206,40.723004,other
40919894,KENNY'S RESTAURANT,Chinese,"nostrand avenue 1924 , NY, US",-73.9485937,40.6388278,other
50005444,PASTRAMI QUEEN,Jewish/Kosher,"lexington ave 1125 , NY, US",-73.9591088,40.7743696,other
50009345,MELT SHOP,Sandwiches/Salads/Mixed Buffet,"fulton st 111 , NY, US",-74.0065609,40.7099264,other
50040052,SILVER'S CRUST WEST INDIAN RESTAURANT & GRILL,Caribbean,"sutphin blvd 11420 , NY, US",-73.793572,40.6855354,other
40754765,MORRIS PARK PIZZA,Pizza,"morris park avenue 656 , NY, US",-73.8674085,40.8447173,other
41515650,NYU-WEINSTEIN DINING HALL,American,"university place 5-11 , NY, US",-73.9950768,40.7307004,other
41684504,TABLE 87,Italian,"atlantic avenue 87 , NY, US",-73.8417174,40.6905409,other
40394110,CRONIN & PHELAN PUB & RESTAURANT,Irish,"broadway 3814 , NY, US",-73.9440474,40.8350244,other
41376704,MARIO'S ITALIAN PIZZERIA,Pizza/Italian,"dyre ave 3824 , NY, US",-73.8310576,40.8886385,other
41699177,FLETCHER'S,Barbecue,"3 avenue 433 , NY, US",-73.9797845,40.7433975,other
40402333,ASTORIA BAGEL SHOP,American,"ditmars boulevard 2812 , NY, US",-73.9122415,40.7768732,other
40591856,LA NUEVA PLAYITA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","jamaica avenue 14923 , NY, US",-73.8048412,40.7022351,other
41569116,TAPROOM NO. 307,American,"3 avenue 307 , NY, US",-73.9826438,40.7389705,other
41074315,ROCKWOOD MUSIC HALL,American,"allen street 184198 , NY, US",-73.9904645,40.7187154,other
40384820,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,"hillside avenue 25420 , NY, US",-73.7124519,40.736167,bakery
41066771,DUNKIN' DONUTS,Donuts,"2 avenue 5702 , NY, US",-74.0214397,40.6452721,bakery
50015717,SIFU CHIO RESTAURANT,Chinese,"northern blvd 25128 , NY, US",-73.7367851,40.7689606,other
50051013,LAKE TOBA,Chinese/Japanese,"2nd ave 1643 , NY, US",-73.95239,40.7774719,other
41347049,MACONDO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","east houston street 157 , NY, US",-73.9892194,40.7228081,other
41575026,BRGR,American,"3 avenue 1026 , NY, US",-73.9660723,40.7627727,other
41104530,BURGER KING,Hamburgers,"east   86 street 226 , NY, US",-73.9530144,40.7780953,other
50017018,PIG HEAVEN,Chinese,"3rd ave 1420 , NY, US",-73.9568392,40.7754503,other
41418463,TACOS MORELOS BAR RESTAURANT,Mexican,"37 avenue 9413 , NY, US",-73.8727177,40.7511367,bar
40639261,104-01 FOSTER AVENUE COFFEE SHOP(UPS),Caf̩/Coffee/Tea,"foster avenue 10401 , NY, US",-73.9017058,40.6524654,other
40952129,LA VILLA,Italian,"5 avenue 261263 , NY, US",-73.965151,40.7750534,other
50003371,COCO FRESH TEA & JUICE,"Juice, Smoothies, Fruit Salads","division st 79 , NY, US",-73.9938189,40.7141006,bar
41399837,BLACK SWAN,American,"bedford avenue 1048 , NY, US",-73.9552878,40.6890826,other
41534329,THE LIBRARY/OUT TAKES QUICK CUISINE,American,"pennyfield avenue 6 , NY, US",-73.8011369,40.8091766,other
40805500,DOMINO'S,Pizza,"5 avenue 554 , NY, US",-73.9795485,40.7558818,other
40840752,REUTERS CAFETERIA,American,"times square 3 , NY, US",-73.9870442,40.7565609,cafe
41701274,AINSWORTH PARK,American,"east   18 street 111 , NY, US",-73.9877829,40.737025,other
41385070,KEW GARDEN CHINESE RESTAURANT,Chinese,"queens boulevard 11814 , NY, US",-73.8321822,40.7145329,other
41718170,THE OVAL SPORTS BAR & LOUNGE,Caribbean,"church avenue 4201 , NY, US",-73.9379753,40.6516082,bar
50006109,THE NEW RANCH,American,"westchester ave 1619 , NY, US",-73.8748059,40.8296894,other
50010972,SPRINKLES ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices","lexington ave 782 , NY, US",-73.9675731,40.7633898,bar
41679211,ZEST,Asian,"broome street 249 , NY, US",-73.9899604,40.7178538,other
41521630,AMERICAN RETRO BAR & GRILL,American,"11 avenue 714 , NY, US",-73.9941103,40.7661898,bar
41488163,RICO CHIMI,Spanish,"atlantic avenue 8001 , NY, US",-73.8603719,40.6851275,other
40623604,GOOD ENOUGH TO EAT (A.G. BISTRO),American,"columbus avenue 520 , NY, US",-73.9727735,40.7859871,other
50053977,GREGORYS COFFEE,Other,"avenue of the americas 874 , NY, US",-73.9890832,40.7477283,other
41463915,BEANS AND VINES,American,"broadway 4842 , NY, US",-73.9246295,40.8662653,other
40393563,GUN POST LANES SNACK BAR,American,"east gun hill road 1215 , NY, US",-73.8519768,40.8730259,bar
50036776,SUBWAY,Sandwiches/Salads/Mixed Buffet,"parsons blvd 2527B , NY, US",-73.8216988,40.7607996,other
41630839,NOMAD,American,"broadway 1170 , NY, US",-73.9884559,40.7449457,other
41708030,TUGBOAT TEA COMPANY,Caf̩/Coffee/Tea,"flatbush avenue 546 , NY, US",-73.9607299,40.6606611,other
41316100,MAOZ VEGETARIAN,Vegetarian,"east 8 street 59 , NY, US",-73.9932717,40.7310748,other
50000228,ENZO'S RESTAURANT,Italian,"williamsbridge road 1998 , NY, US",-73.8539925,40.8541483,other
40605180,NOCELLO,Italian,"west   55 street 257 , NY, US",-73.983319,40.765422,other
41549545,IL SOGNO ITALIANO RISTORANTE,Italian,"jefferson boulevard 26 , NY, US",-74.1784592,40.5413224,other
50011568,IL FALCO,Italian,"44th dr 2150 , NY, US",-73.9455531,40.7474998,other
41487528,GINOS PIZZERIA,Pizza/Italian,"myrtle avenue 585 , NY, US",-73.9607807,40.6941867,other
50000388,DONA ZITA MEXICAN FOOD,Mexican,"bowery st 1221 , NY, US",-73.9799846,40.5747569,other
41151839,JOE'S PIZZERIA RESTAURANT,Pizza/Italian,"liberty avenue 1121 , NY, US",-73.8679193,40.6787243,other
41463532,TAORMINA RISTORANTE,Italian,"mulberry street 145 , NY, US",-73.9977348,40.7189946,other
41346539,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,"liberty ave 1213 , NY, US",-73.8647387,40.6791966,bakery
41148534,TACU TACU RESTUARANT,Asian,"north    6 street 134 , NY, US",-73.9593516,40.7176465,other
50055040,GREGORY'S COFFEE,Caf̩/Coffee/Tea,"madison ave 551 , NY, US",-73.9729307,40.7610536,other
41155290,CHIPOTLE MEXICAN GRILL,Tex-Mex,"9 avenue 620 , NY, US",-73.9915288,40.7594973,other
50035047,APPLE GARDEN,Chinese,"guy r brewer blvd 10855 , NY, US",-73.7899548,40.6952774,other
41100597,CRAFTBAR,American,"broadway 900 , NY, US",-73.9895118,40.7388488,bar
41603616,SPICE,Thai,"7 avenue 61 , NY, US",-73.9988306,40.7386814,other
41428965,IGGY'S PIZZERIA,Pizza,"1 avenue 173 , NY, US",-73.9843964,40.7292698,other
50035245,MCDONALD'S,Hamburgers,"broadway 5201 , NY, US",-73.9101472,40.8748245,other
41425555,TIFFANY & COMPANY,American,"5 avenue 727 , NY, US",-73.9738877,40.7626402,other
41544114,SILVER PALACE CHINESE FOOD,Chinese,"st nicholas avenue 1430 , NY, US",-73.933092,40.849632,other
40883581,SHEAS EMERALD,Irish,"jerome avenue 2960 , NY, US",-73.8894032,40.8726919,other
50033808,BRUNO,Italian,"e 13th st 204 , NY, US",-73.9873531,40.7322738,other
40399996,VILLA MONTE PIZZERIA,Italian,"arden avenue 240 , NY, US",-74.1930561,40.5536859,other
40877421,LA NUEVA GIRALDA BAKERY,Bakery,"westchester avenue 104512 , NY, US",-73.8681553,40.831368,bakery
50001078,DAHKA HAZI BIRYANI,Indian,"hillside ave 170-16 , NY, US",-73.791372,40.7110604,other
41387444,FAVELA CUBANA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","la guardia place 543 , NY, US",-73.9980822,40.7283929,other
50007145,TIBETAN DUMPLING CAFE,Asian,"queens blvd 4908 , NY, US",-73.9156254,40.7424795,cafe
50005000,HILL COUNTRY BARBECUE MARKET,Barbecue,"adams st 345 , NY, US",-73.9884442,40.692723,bar
41259512,PUBLIC HOUSE,American,"3 avenue 622 , NY, US",-73.9756083,40.7497508,other
41326332,DESY'S CLAM BAR RESTAURANT,Italian,"grand street 562 , NY, US",-73.9800068,40.7140532,bar
50005498,KENNEDY FRIED CHICKEN,Chicken,"e mount eden ave 13 , NY, US",-73.9142916,40.8443075,other
41640846,RANDOLPH BEER,American,"broome street 343 , NY, US",-73.9948569,40.7195609,other
41536710,CHIKURIN,Japanese,"quentin road 1105 , NY, US",-73.9616048,40.6080401,other
40739412,APPLEBEE'S,American,"west   42 street 234 , NY, US",-73.9888728,40.7563592,other
41515433,SHERATON TRIBECA (ANTICA/STARBUCKS),American,"canal street 370372 , NY, US",-74.0015925,40.719175,other
41376950,ALPHA FUSION,Asian,"west   34 street 365 , NY, US",-73.9957379,40.753385,other
50048656,MUSTANG CAFE,American,"w 38th st 22 , NY, US",-73.9840199,40.751279,cafe
41521154,LE PAIN QUOTIDIEN,French,"9 avenue 52 , NY, US",-74.0048482,40.7411766,other
41378790,STELLA'S PIZZA,Pizza,"9 avenue 110 , NY, US",-74.0036711,40.7428878,other
50017582,PARM,American,"columbus ave 235 , NY, US",-73.9792599,40.7764404,other
41217779,LITTLE ATLAS CAFE,Caf̩/Coffee/Tea,"west    4 street 6 , NY, US",-73.994684,40.7286167,cafe
41653536,PIO HOT BAGELS,Bagels/Pretzels,"rossville avenue 655 , NY, US",-74.2065845,40.542892,other
41176428,DUNKIN' DONUTS,Donuts,"clintonville street 1029 , NY, US",-73.8124856,40.792173,bakery
41479967,BAB ALHARA,Mediterranean,"86 street 376 , NY, US",-73.9495802,40.7769427,other
40797452,SUSHI SAMBA #7,Japanese,"7 avenue south 87 , NY, US",-74.0031237,40.7326392,other
41169754,CAFE METRO,Caf̩/Coffee/Tea,"7 avenue 839 , NY, US",-73.9811908,40.7633215,cafe
40537494,810 DELI & CAFE,American,"7 avenue 810 , NY, US",-73.9824649,40.762838,cafe
50039198,MADE IN PUERTO RICO,Spanish,"e tremont ave 3363 , NY, US",-73.8290265,40.8345365,other
41628364,CHINA TASTE,Chinese,"2 avenue 1570 , NY, US",-73.9535755,40.7748937,other
41000961,BLEEKER STREET PIZZA,Pizza,"7 avenue south 69 , NY, US",-74.003375,40.7322097,other
50018064,PEKING EXPRESS,Chinese,"parsons blvd 8771 , NY, US",-73.8024624,40.7074472,other
41548756,JIN JIN HONG KONG CAFE,Chinese,"18 avenue 6224 , NY, US",-73.9890948,40.6205076,cafe
50034566,DUNKIN' DONUTS,Donuts,"corona ave 9403 , NY, US",-73.8698327,40.7425202,bakery
41649471,PIZZA PRINCE,Pizza,"nassau avenue 86 , NY, US",-73.9503823,40.7237187,other
41598963,PADDY'S ON THE BAY,American,"pennyfield avenue 50 , NY, US",-73.8034964,40.8101355,other
40526489,DEB'S,American,"varick street 200 , NY, US",-74.0047202,40.7282099,other
41104863,GYM SPORTS BAR,American,"8 avenue 167 , NY, US",-74.0008205,40.7426384,bar
41630064,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,"parsons boulevard 8347 , NY, US",-73.8072134,40.7144345,bakery
41062070,STARBUCKS,Caf̩/Coffee/Tea,"3 avenue 1488 , NY, US",-73.9553506,40.7774236,other
50000996,MI CANDELA,Spanish,"steinway street 31-31 , NY, US",-73.9177423,40.7604892,other
41665562,GRAND NO. 1 RESTAURANT,Chinese,"dr martin l king jr boulevard 1735 , NY, US",-73.9165113,40.8502102,other
40512403,CHINA CHALET,Chinese,"broadway 47 , NY, US",-74.0130412,40.7065991,other
41616073,GRUENEBAUM'S BAKERY &CAFE,Jewish/Kosher,"riverdale avenue 5663 , NY, US",-73.9051346,40.9062181,cafe
41488981,PICCOLA STRADA RESTAURANT,Italian,"east 4 street 77 , NY, US",-73.9901283,40.7267074,other
40399422,PIZZA CHEF,Pizza,"cross island parkway 15381 , NY, US",-73.8090466,40.7890607,other
41393008,THIRD RAIL COFFEE,Caf̩/Coffee/Tea,"sullivan street 240 , NY, US",-73.9996072,40.7299575,other
50005427,HAAGEN-DAZS,"Ice Cream, Gelato, Yogurt, Ices","austin st 7040 , NY, US",-73.8456149,40.7203575,bar
41032752,DONS BOGAM,Korean,"east   32 street 1517 , NY, US",-73.9427583,40.615787,other
40578252,OSTERIA LAGUNA,Italian,"east   42 street 209 , NY, US",-73.973551,40.750644,other
41665255,MCHALE'S BAR & GRILL,Irish,"west 51 st 251 , NY, US",-73.9851191,40.7628895,bar
50047042,PRECIOUS METAL,American,"troutman st 143 , NY, US",-73.929587,40.700089,other
40822941,MANNY'S CAFE FAMILY RESTAURANT,American,"avenue x 311 , NY, US",-73.9715244,40.5905989,cafe
41496506,WHITMAN'S,American,"east    9 street 406 , NY, US",-73.9844376,40.7278173,other
41368067,OZE TAVERN,American,"east  138 street 256 , NY, US",-73.927897,40.811183,other
50014008,D.C.PLZZ SEAFOOD,Chinese,"59th st 770 , NY, US",-73.9933382,40.7728121,other
50007230,TINTO,Caf̩/Coffee/Tea,"nostrand ave 715 , NY, US",-73.9502091,40.6728416,other
50000641,AMERICAN CUT,Steak,"greenwich street 363 , NY, US",-74.0099857,40.7190871,other
50001672,AOYAMA SUSHI,Chinese/Japanese,"1st ave 1164 , NY, US",-73.9595642,40.7624751,other
41329984,EL ANZUELO FINO,Peruvian,"northern boulevard 8601 , NY, US",-73.8815696,40.75622,other
41722813,PONCHE TAQUERIA,Mexican,"west   49 street 420 , NY, US",-73.9904957,40.76313,other
40597224,MCDONALD'S,Hamburgers,"baisley boulevard 16607 , NY, US",-73.77706,40.680128,other
50000945,KHAN'S GYRO & FRIED CHICKEN,Middle Eastern,"bath ave 1947 , NY, US",-74.0020594,40.6019416,other
41643622,PEPPINOS PIZZA,Pizza,"white plains road 4701 , NY, US",-73.8504379,40.9036634,other
41304090,URBAN RUSTIC,American,"north   12 street 236 , NY, US",-73.9528119,40.7191413,other
50035795,FIKA,Caf̩/Coffee/Tea,"park ave 10 , NY, US",-73.9815103,40.7475731,other
50001258,LOCANDA MARIELLA,Italian,"6 avenue 492 , NY, US",-73.9974231,40.7361106,other
